LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,INTEREST_RATE,LOAN_TERM,DISBURSAL_DATE,REPAYMENT_START_DATE,REPAYMENT_END_DATE,LOAN_STATUS,OVERDUE_AMOUNT,EMI_AMOUNT,COLLATERAL_DETAILS,DEFAULT_FLAG,REGION
L063284,C021408,1016945,13.71,36,2022-03-17,2022-04-17,2025-03-17,Closed,2655,7694,Property,1,West
L063285,C023845,996947,14.19,24,2024-03-09,2024-04-09,2026-03-09,Overdue,0,33677,Vehicle,0,Northeast
L063286,C040529,2447843,11.25,12,2022-12-20,2023-01-20,2023-12-20,Overdue,0,64834,Property,0,Central
L063287,C037583,1895151,11.14,60,2023-11-03,2023-12-03,2028-11-03,Active,23454,94349,Property,0,Central
L063288,C023251,2027244,9.14,36,2020-01-24,2020-02-24,2023-01-24,Active,45248,66277,Vehicle,0,Central
L063289,C060225,4542221,7.24,24,2021-11-01,2021-12-01,2023-11-01,Overdue,0,22483,Property,1,South
L063290,C003381,4566665,8.89,48,2024-01-04,2024-02-04,2028-01-04,Active,0,98274,Property,0,South
L063291,C032586,3596899,13.06,48,2022-01-29,2022-02-28,2026-01-29,Overdue,0,7434,Property,0,Central
L063292,C043397,1117763,12.24,48,2021-07-14,2021-08-14,2025-07-14,Overdue,41930,79094,Vehicle,0,Central
L063293,C054725,2285691,11.9,24,2020-03-24,2020-04-24,2022-03-24,Active,0,98783,Property,0,Central
L063294,C024216,2904007,10.39,36,2020-04-25,2020-05-25,2023-04-25,Closed,38656,61953,Property,0,Central
L063295,C047472,1811149,14.46,24,2022-08-25,2022-09-25,2024-08-25,Closed,0,37104,Vehicle,1,Northeast
L063296,C022716,3558025,9.51,12,2020-05-19,2020-06-19,2021-05-19,Overdue,0,25607,Property,0,North
L063297,C065876,3503186,14.37,24,2023-07-04,2023-08-04,2025-07-04,Overdue,0,34953,Vehicle,1,Northeast
L063298,C034326,4646318,13.14,24,2020-10-12,2020-11-12,2022-10-12,Closed,29640,72760,Vehicle,0,East
L063299,C055577,2238019,9.17,60,2023-10-20,2023-11-20,2028-10-20,Closed,0,90594,Vehicle,0,North
L063300,C053346,4203768,8.47,36,2021-04-05,2021-05-05,2024-04-05,Active,49013,55411,Property,0,Central
L063301,C048104,2669950,14.02,36,2023-08-26,2023-09-26,2026-08-26,Active,0,96218,Property,0,South
L063302,C059351,1176027,11.61,12,2021-05-10,2021-06-10,2022-05-10,Overdue,22889,35804,Vehicle,0,West
L063303,C003541,3860778,7.54,48,2022-06-20,2022-07-20,2026-06-20,Overdue,43680,42360,Vehicle,0,North
L063304,C040570,3988306,12.98,12,2020-08-12,2020-09-12,2021-08-12,Active,0,84837,Vehicle,0,East
L063305,C016184,4801128,8.09,24,2022-01-23,2022-02-23,2024-01-23,Closed,0,45133,Vehicle,0,East
L063306,C020689,2593679,14.69,24,2020-09-12,2020-10-12,2022-09-12,Overdue,0,54208,Property,0,Northeast
L063307,C054120,4698551,8.22,48,2020-05-04,2020-06-04,2024-05-04,Closed,43616,64418,Vehicle,0,Central
L063308,C024096,2431310,9.27,12,2020-05-03,2020-06-03,2021-05-03,Overdue,0,69125,Vehicle,0,Central
L063309,C047708,1091997,14.99,60,2022-10-30,2022-11-30,2027-10-30,Active,0,56502,Vehicle,0,East
L063310,C002495,2381008,10.14,60,2021-03-28,2021-04-28,2026-03-28,Active,0,70925,Vehicle,0,Northeast
L063311,C060659,3067117,14.05,60,2022-10-29,2022-11-29,2027-10-29,Closed,14536,89385,Vehicle,0,Northeast
L063312,C036455,2425798,11.17,48,2022-06-22,2022-07-22,2026-06-22,Active,0,25351,Property,0,Northeast
L063313,C016041,4648767,12.0,12,2023-12-25,2024-01-25,2024-12-25,Closed,0,12097,Vehicle,0,Northeast
L063314,C024669,2904869,13.67,60,2022-10-21,2022-11-21,2027-10-21,Overdue,0,25421,Property,0,South
L063315,C048291,2502869,12.01,12,2020-12-25,2021-01-25,2021-12-25,Overdue,0,36695,Vehicle,0,Northeast
L063316,C049690,2181366,7.17,60,2024-12-05,2025-01-05,2029-12-05,Closed,4216,63173,Property,0,East
L063317,C055170,237020,11.71,12,2022-05-21,2022-06-21,2023-05-21,Closed,0,33023,Property,0,West
L063318,C065214,2748790,11.32,48,2023-06-26,2023-07-26,2027-06-26,Active,0,51648,Vehicle,1,Central
L063319,C052073,4857409,12.34,36,2020-09-16,2020-10-16,2023-09-16,Active,0,81225,Vehicle,0,East
L063320,C054878,1054264,11.32,12,2020-03-12,2020-04-12,2021-03-12,Active,0,81106,Property,0,East
L063321,C055644,2121289,11.67,48,2020-09-19,2020-10-19,2024-09-19,Active,7198,83741,Property,0,East
L063322,C002762,1670930,11.02,60,2020-07-17,2020-08-17,2025-07-17,Closed,0,2863,Property,0,West
L063323,C030321,3799929,10.54,48,2020-02-22,2020-03-22,2024-02-22,Active,43086,31456,Property,0,South
L063324,C011608,3422472,8.48,12,2021-09-10,2021-10-10,2022-09-10,Closed,0,6651,Vehicle,0,West
L063325,C007982,4246552,14.02,12,2021-08-16,2021-09-16,2022-08-16,Closed,0,31755,Vehicle,0,Northeast
L063326,C037886,3328671,13.87,48,2020-12-14,2021-01-14,2024-12-14,Overdue,49937,69446,Vehicle,0,Northeast
L063327,C004229,1039372,14.8,24,2023-11-13,2023-12-13,2025-11-13,Overdue,0,33307,Property,0,South
L063328,C064099,2734553,10.31,60,2021-01-08,2021-02-08,2026-01-08,Closed,7125,50780,Property,1,Northeast
L063329,C062902,2164638,9.79,60,2024-10-22,2024-11-22,2029-10-22,Closed,11414,5440,Vehicle,0,West
L063330,C007232,4230927,8.12,12,2021-04-11,2021-05-11,2022-04-11,Closed,48262,50299,Property,0,Central
L063331,C031550,3228425,9.81,60,2020-07-23,2020-08-23,2025-07-23,Active,0,68800,Property,0,Central
L063332,C000393,2488242,10.92,60,2023-08-18,2023-09-18,2028-08-18,Closed,0,76296,Property,0,North
L063333,C033765,586077,7.61,48,2023-04-13,2023-05-13,2027-04-13,Active,0,36199,Property,0,North
L063334,C009742,2700679,8.09,36,2024-06-13,2024-07-13,2027-06-13,Active,43406,44675,Vehicle,0,North
L063335,C024558,1083185,14.09,12,2022-01-12,2022-02-12,2023-01-12,Closed,36087,35296,Vehicle,0,East
L063336,C032180,3138792,12.92,24,2021-04-13,2021-05-13,2023-04-13,Closed,0,24163,Property,0,Northeast
L063337,C003006,3343149,11.62,24,2024-01-13,2024-02-13,2026-01-13,Active,43790,6712,Vehicle,0,East
L063338,C025031,4113175,8.58,12,2020-02-05,2020-03-05,2021-02-05,Active,1360,7441,Property,0,East
L063339,C025027,3102999,10.07,60,2020-10-20,2020-11-20,2025-10-20,Active,1761,77243,Property,0,North
L063340,C032891,2139262,8.88,36,2023-02-13,2023-03-13,2026-02-13,Closed,28731,99410,Property,0,East
L063341,C051001,3122484,8.58,48,2020-07-22,2020-08-22,2024-07-22,Overdue,11616,14327,Vehicle,0,Northeast
L063342,C034461,1472516,8.29,48,2021-08-20,2021-09-20,2025-08-20,Active,0,72823,Property,0,North
L063343,C060917,392328,11.76,36,2023-03-10,2023-04-10,2026-03-10,Active,32042,97836,Property,0,Northeast
L063344,C056088,675320,12.35,60,2023-01-19,2023-02-19,2028-01-19,Closed,0,93957,Vehicle,0,East
L063345,C051148,3232019,12.44,60,2024-12-09,2025-01-09,2029-12-09,Closed,4646,3862,Property,1,West
L063346,C052702,4855205,11.18,24,2020-04-10,2020-05-10,2022-04-10,Closed,0,29982,Vehicle,0,North
L063347,C045726,2768620,8.35,48,2020-11-11,2020-12-11,2024-11-11,Closed,0,6777,Property,0,North
L063348,C017388,1510273,11.58,48,2022-06-01,2022-07-01,2026-06-01,Active,0,80185,Property,0,West
L063349,C023120,1825024,8.84,36,2024-10-22,2024-11-22,2027-10-22,Overdue,47279,10689,Property,0,North
L063350,C049595,2746817,7.69,24,2022-04-09,2022-05-09,2024-04-09,Closed,0,68106,Property,0,East
L063351,C050794,2047616,14.89,12,2024-04-07,2024-05-07,2025-04-07,Active,0,66889,Property,0,North
L063352,C023448,2959422,12.3,36,2021-01-29,2021-02-28,2024-01-29,Closed,42239,67694,Property,0,South
L063353,C063970,4544589,7.6,48,2024-12-06,2025-01-06,2028-12-06,Active,20199,58838,Vehicle,0,South
L063354,C025219,65800,9.53,12,2024-07-25,2024-08-25,2025-07-25,Overdue,47963,85037,Property,0,East
L063355,C049137,1276276,11.26,48,2022-10-31,2022-11-30,2026-10-31,Overdue,14500,42888,Vehicle,0,Central
L063356,C040986,3077791,14.45,36,2021-07-17,2021-08-17,2024-07-17,Overdue,0,26481,Vehicle,1,North
L063357,C037459,201720,8.35,48,2020-02-28,2020-03-28,2024-02-28,Overdue,0,26554,Property,1,South
L063358,C005247,463832,13.25,36,2022-08-24,2022-09-24,2025-08-24,Active,40049,66205,Property,0,East
L063359,C037769,4504921,8.27,60,2023-09-04,2023-10-04,2028-09-04,Overdue,9122,42563,Property,0,North
L063360,C048912,985645,9.61,12,2023-05-17,2023-06-17,2024-05-17,Overdue,0,65063,Property,0,Northeast
L063361,C025146,2787068,11.81,48,2024-11-02,2024-12-02,2028-11-02,Overdue,0,19252,Property,0,Northeast
L063362,C060291,4360784,7.06,60,2023-05-20,2023-06-20,2028-05-20,Closed,33512,19995,Property,0,Central
L063363,C051968,1686135,11.94,48,2024-09-27,2024-10-27,2028-09-27,Overdue,2219,25415,Vehicle,0,North
L063364,C028410,236314,13.69,60,2021-06-23,2021-07-23,2026-06-23,Closed,15327,8285,Property,0,Northeast
L063365,C042468,3773554,10.8,48,2021-08-27,2021-09-27,2025-08-27,Active,49473,65016,Property,0,South
L063366,C039228,2080265,13.96,60,2020-06-18,2020-07-18,2025-06-18,Overdue,46994,43594,Property,0,Northeast
L063367,C024978,1171535,10.92,36,2023-12-18,2024-01-18,2026-12-18,Active,37130,29236,Property,0,Northeast
L063368,C052466,1636123,14.83,48,2023-04-10,2023-05-10,2027-04-10,Closed,0,13225,Property,0,South
L063369,C020223,563800,13.26,60,2023-02-28,2023-03-28,2028-02-28,Active,10578,58196,Property,0,South
L063370,C009799,1389323,12.55,36,2022-05-28,2022-06-28,2025-05-28,Overdue,42606,78005,Property,1,Northeast
L063371,C031506,2907934,9.35,36,2022-06-01,2022-07-01,2025-06-01,Active,0,92711,Vehicle,0,Northeast
L063372,C052699,4686523,8.68,36,2022-06-02,2022-07-02,2025-06-02,Closed,0,5984,Property,0,Central
L063373,C013559,2901943,7.63,36,2022-05-10,2022-06-10,2025-05-10,Closed,0,87653,Property,0,West
L063374,C048963,4154885,12.32,24,2023-07-14,2023-08-14,2025-07-14,Closed,0,37541,Property,0,Central
L063375,C033226,829833,8.85,12,2021-03-12,2021-04-12,2022-03-12,Overdue,0,82406,Vehicle,0,West
L063376,C062429,2415992,14.63,36,2021-01-30,2021-02-28,2024-01-30,Overdue,30674,56169,Property,0,West
L063377,C023372,131961,11.16,36,2023-02-07,2023-03-07,2026-02-07,Active,0,98581,Property,0,North
L063378,C064472,1281761,11.27,24,2022-08-31,2022-09-30,2024-08-31,Closed,22886,35203,Property,0,South
L063379,C001832,2844099,7.59,12,2023-05-31,2023-06-30,2024-05-31,Closed,0,77923,Property,0,North
L063380,C056954,1028912,11.59,48,2020-03-17,2020-04-17,2024-03-17,Closed,0,94757,Vehicle,0,North
L063381,C049629,4228101,14.05,12,2023-04-11,2023-05-11,2024-04-11,Active,0,79965,Property,1,West
L063382,C009234,602635,7.12,48,2021-02-04,2021-03-04,2025-02-04,Overdue,35607,79093,Property,0,South
L063383,C057304,641363,12.06,12,2020-12-01,2021-01-01,2021-12-01,Closed,0,49955,Vehicle,0,Northeast
L063384,C037671,1647079,9.95,48,2023-12-20,2024-01-20,2027-12-20,Closed,0,35345,Vehicle,0,North
L063385,C053321,2542682,10.27,48,2022-08-14,2022-09-14,2026-08-14,Active,36278,44382,Property,0,Central
L063386,C058579,4935685,13.1,24,2021-07-19,2021-08-19,2023-07-19,Closed,0,5611,Property,1,Central
L063387,C068337,4625794,13.74,24,2020-09-09,2020-10-09,2022-09-09,Closed,45967,89599,Property,0,East
L063388,C001119,2327407,12.41,12,2023-12-07,2024-01-07,2024-12-07,Closed,0,91500,Vehicle,0,Northeast
L063389,C011381,3500473,8.91,36,2022-04-06,2022-05-06,2025-04-06,Closed,45408,50842,Vehicle,0,South
L063390,C063274,2788405,11.08,36,2020-03-10,2020-04-10,2023-03-10,Active,0,57594,Vehicle,0,East
L063391,C012540,3882400,12.03,48,2024-06-30,2024-07-30,2028-06-30,Closed,0,79348,Property,1,Northeast
L063392,C022917,527631,14.66,24,2020-04-27,2020-05-27,2022-04-27,Overdue,0,75433,Property,0,North
L063393,C049686,3214934,13.83,48,2021-02-16,2021-03-16,2025-02-16,Overdue,5493,83983,Property,1,East
L063394,C032732,746072,10.75,24,2024-11-14,2024-12-14,2026-11-14,Closed,0,55037,Vehicle,0,Northeast
L063395,C000474,1951819,12.48,12,2023-01-30,2023-02-28,2024-01-30,Closed,14179,70292,Property,0,West
L063396,C005591,1076042,12.49,24,2022-03-22,2022-04-22,2024-03-22,Active,0,59709,Vehicle,0,North
L063397,C050904,4264955,11.89,12,2021-09-30,2021-10-30,2022-09-30,Closed,33003,76299,Property,0,West
L063398,C055948,782278,14.09,36,2024-10-14,2024-11-14,2027-10-14,Overdue,36990,49565,Property,0,Central
L063399,C066430,4352042,12.57,60,2021-09-04,2021-10-04,2026-09-04,Active,0,98286,Property,0,East
L063400,C030283,2221792,14.98,60,2022-03-20,2022-04-20,2027-03-20,Overdue,0,34215,Vehicle,0,West
L063401,C042152,2319581,11.21,48,2021-05-07,2021-06-07,2025-05-07,Overdue,18167,31513,Property,0,Northeast
L063402,C009789,2132067,12.2,60,2024-02-17,2024-03-17,2029-02-17,Active,0,47919,Property,0,Central
L063403,C067461,2868610,7.99,48,2021-12-25,2022-01-25,2025-12-25,Overdue,0,73582,Property,0,Central
L063404,C019166,1400264,9.46,48,2022-01-31,2022-02-28,2026-01-31,Active,0,86884,Vehicle,0,Central
L063405,C055245,4054379,8.18,24,2021-11-16,2021-12-16,2023-11-16,Active,0,36569,Property,0,South
L063406,C045871,776087,12.62,12,2021-10-20,2021-11-20,2022-10-20,Closed,23372,71025,Property,0,West
L063407,C068189,309031,9.18,12,2024-04-19,2024-05-19,2025-04-19,Overdue,14440,31709,Property,0,Northeast
L063408,C049607,951164,9.61,60,2020-10-21,2020-11-21,2025-10-21,Closed,20323,58218,Property,0,Northeast
L063409,C015270,3388701,10.63,60,2020-04-10,2020-05-10,2025-04-10,Active,0,97314,Vehicle,0,North
L063410,C013554,4140818,11.03,60,2021-06-15,2021-07-15,2026-06-15,Overdue,42353,45177,Property,0,Northeast
L063411,C053648,2502771,12.9,60,2023-11-05,2023-12-05,2028-11-05,Overdue,0,66540,Property,0,East
L063412,C018116,3242102,11.91,60,2023-05-04,2023-06-04,2028-05-04,Closed,0,71920,Vehicle,0,Central
L063413,C011052,4335930,11.64,36,2024-07-26,2024-08-26,2027-07-26,Active,24094,43538,Vehicle,0,Northeast
L063414,C001383,2820739,11.7,48,2024-09-03,2024-10-03,2028-09-03,Overdue,20046,64956,Property,0,North
L063415,C039160,1570204,12.12,12,2020-07-16,2020-08-16,2021-07-16,Active,0,72187,Property,1,East
L063416,C043357,3602302,11.44,60,2022-07-21,2022-08-21,2027-07-21,Active,23361,90742,Vehicle,0,East
L063417,C067101,1907905,11.75,48,2021-03-06,2021-04-06,2025-03-06,Overdue,21151,38703,Property,0,East
L063418,C034791,1192460,10.24,36,2020-12-25,2021-01-25,2023-12-25,Overdue,0,10902,Property,0,Central
L063419,C069200,1356857,12.03,36,2023-03-01,2023-04-01,2026-03-01,Overdue,48519,89911,Property,0,South
L063420,C065143,2554650,7.27,60,2024-05-05,2024-06-05,2029-05-05,Closed,27876,11608,Property,0,North
L063421,C054906,4467583,14.63,12,2024-03-21,2024-04-21,2025-03-21,Overdue,0,72917,Vehicle,0,Northeast
L063422,C066698,2205384,7.5,24,2020-07-11,2020-08-11,2022-07-11,Closed,22918,80850,Property,0,South
L063423,C008829,1297417,9.55,12,2021-06-23,2021-07-23,2022-06-23,Closed,0,23404,Vehicle,0,Central
L063424,C009781,3185894,8.37,36,2020-08-22,2020-09-22,2023-08-22,Active,46069,87337,Vehicle,0,West
L063425,C046758,1996211,9.56,24,2020-03-03,2020-04-03,2022-03-03,Active,0,20414,Property,0,South
L063426,C032021,1752907,8.98,12,2021-04-29,2021-05-29,2022-04-29,Overdue,0,73766,Property,0,West
L063427,C044997,2586299,14.82,48,2021-07-19,2021-08-19,2025-07-19,Active,26971,71034,Vehicle,0,East
L063428,C008941,211383,10.9,36,2020-07-19,2020-08-19,2023-07-19,Closed,0,8479,Property,1,South
L063429,C022246,3682984,9.49,48,2024-08-02,2024-09-02,2028-08-02,Active,0,75209,Property,0,West
L063430,C004664,3550602,11.59,12,2023-09-15,2023-10-15,2024-09-15,Closed,0,52146,Vehicle,0,North
L063431,C068460,3564655,8.6,12,2021-04-17,2021-05-17,2022-04-17,Active,0,45109,Vehicle,0,West
L063432,C065639,1935046,8.59,12,2020-03-02,2020-04-02,2021-03-02,Overdue,29431,82286,Property,1,North
L063433,C012258,2563593,9.0,48,2023-01-12,2023-02-12,2027-01-12,Overdue,0,71618,Property,1,East
L063434,C039154,2470225,7.18,60,2024-03-24,2024-04-24,2029-03-24,Closed,15978,45516,Property,0,West
L063435,C051064,242637,12.38,12,2023-11-10,2023-12-10,2024-11-10,Active,0,79100,Vehicle,0,North
L063436,C066867,4905429,10.87,60,2023-03-29,2023-04-29,2028-03-29,Closed,0,85930,Property,0,Northeast
L063437,C034488,2025184,13.63,24,2023-10-21,2023-11-21,2025-10-21,Overdue,0,90400,Property,1,Northeast
L063438,C053320,3877408,11.3,60,2021-09-18,2021-10-18,2026-09-18,Closed,0,24490,Property,1,South
L063439,C002811,1133780,11.23,24,2023-04-24,2023-05-24,2025-04-24,Closed,0,71726,Property,1,East
L063440,C062263,3212906,11.26,36,2023-11-10,2023-12-10,2026-11-10,Overdue,0,3620,Property,0,Northeast
L063441,C026410,162549,14.9,12,2024-05-24,2024-06-24,2025-05-24,Closed,15714,18495,Property,0,Central
L063442,C051133,4033661,9.2,12,2021-01-17,2021-02-17,2022-01-17,Overdue,31056,95910,Vehicle,0,Northeast
L063443,C003896,2473930,14.13,60,2022-04-02,2022-05-02,2027-04-02,Closed,47363,27465,Property,0,North
L063444,C062058,4160943,14.11,12,2020-06-20,2020-07-20,2021-06-20,Closed,0,4456,Vehicle,0,Central
L063445,C010617,1911937,14.7,12,2021-01-24,2021-02-24,2022-01-24,Closed,0,91510,Property,0,North
L063446,C024272,2941792,9.87,48,2022-12-26,2023-01-26,2026-12-26,Overdue,0,55488,Property,0,South
L063447,C065987,4747641,13.81,60,2022-05-27,2022-06-27,2027-05-27,Active,25250,49257,Property,0,East
L063448,C007949,4332994,13.41,24,2021-03-06,2021-04-06,2023-03-06,Active,32188,77698,Property,0,North
L063449,C051898,2721237,7.15,36,2024-04-26,2024-05-26,2027-04-26,Closed,47733,65945,Property,0,Central
L063450,C004567,4801647,9.27,60,2024-01-03,2024-02-03,2029-01-03,Overdue,17617,95542,Vehicle,0,West
L063451,C019552,4769644,14.3,60,2021-04-07,2021-05-07,2026-04-07,Closed,0,14824,Property,0,North
L063452,C040969,1214939,7.18,12,2024-12-07,2025-01-07,2025-12-07,Overdue,35946,3098,Property,0,Northeast
L063453,C024814,2246928,12.33,12,2022-01-24,2022-02-24,2023-01-24,Overdue,0,86498,Vehicle,0,North
L063454,C000414,938195,11.53,12,2021-12-07,2022-01-07,2022-12-07,Closed,0,60130,Property,0,North
L063455,C011969,160178,8.79,36,2024-09-02,2024-10-02,2027-09-02,Overdue,9757,44750,Property,0,South
L063456,C060959,1798818,11.93,48,2024-09-19,2024-10-19,2028-09-19,Overdue,45977,12251,Vehicle,0,East
L063457,C065453,1547490,12.48,36,2021-08-13,2021-09-13,2024-08-13,Overdue,0,50943,Vehicle,0,West
L063458,C039296,1121191,11.86,12,2024-09-14,2024-10-14,2025-09-14,Active,0,51266,Property,0,South
L063459,C055824,4485401,11.28,48,2024-03-04,2024-04-04,2028-03-04,Overdue,0,45398,Property,0,East
L063460,C062172,167574,14.52,36,2022-02-14,2022-03-14,2025-02-14,Overdue,0,57147,Vehicle,0,Northeast
L063461,C009644,538680,13.54,36,2023-02-12,2023-03-12,2026-02-12,Closed,34038,53838,Property,0,Northeast
L063462,C035700,3862743,11.97,48,2021-03-04,2021-04-04,2025-03-04,Closed,3332,42009,Property,0,East
L063463,C038561,4927400,12.46,24,2021-10-20,2021-11-20,2023-10-20,Overdue,0,86349,Vehicle,0,North
L063464,C017529,4914843,9.24,12,2024-02-14,2024-03-14,2025-02-14,Closed,36100,36729,Property,0,East
L063465,C051978,3206778,7.49,12,2021-04-24,2021-05-24,2022-04-24,Closed,0,76404,Vehicle,0,West
L063466,C047145,3319120,9.22,60,2020-11-05,2020-12-05,2025-11-05,Closed,19045,96402,Vehicle,0,South
L063467,C043662,1599168,9.85,24,2023-08-15,2023-09-15,2025-08-15,Closed,7620,68840,Property,0,North
L063468,C005041,2653306,10.79,60,2022-04-04,2022-05-04,2027-04-04,Closed,12838,55934,Property,0,Central
L063469,C032170,4831070,13.98,60,2021-06-07,2021-07-07,2026-06-07,Overdue,0,63374,Vehicle,0,Central
L063470,C016597,2712409,12.58,48,2024-05-15,2024-06-15,2028-05-15,Overdue,9481,7697,Vehicle,0,Northeast
L063471,C052610,1824636,11.86,12,2020-06-14,2020-07-14,2021-06-14,Overdue,0,81581,Vehicle,1,South
L063472,C009574,4702575,14.81,48,2022-04-16,2022-05-16,2026-04-16,Overdue,16488,38387,Property,0,East
L063473,C005996,280134,8.36,36,2021-12-03,2022-01-03,2024-12-03,Closed,0,18235,Property,0,West
L063474,C040906,3660868,13.7,36,2023-01-18,2023-02-18,2026-01-18,Active,0,72715,Property,0,East
L063475,C013261,4613513,9.53,48,2022-11-23,2022-12-23,2026-11-23,Closed,0,2904,Vehicle,0,South
L063476,C009545,3650757,14.49,60,2023-09-11,2023-10-11,2028-09-11,Closed,34234,4061,Vehicle,0,Central
L063477,C017298,2978704,9.64,12,2023-09-09,2023-10-09,2024-09-09,Closed,7910,53825,Vehicle,0,Central
L063478,C058915,4626459,7.76,12,2020-10-18,2020-11-18,2021-10-18,Overdue,0,27846,Vehicle,0,South
L063479,C030431,4466707,8.55,12,2020-12-16,2021-01-16,2021-12-16,Active,0,15062,Property,0,East
L063480,C016244,4573469,10.25,12,2022-09-16,2022-10-16,2023-09-16,Active,4708,48337,Property,0,South
L063481,C027739,3683159,11.54,24,2020-10-24,2020-11-24,2022-10-24,Active,47191,32351,Vehicle,0,Central
L063482,C033914,626120,11.01,60,2021-03-01,2021-04-01,2026-03-01,Active,0,31532,Property,1,East
L063483,C037752,1420510,12.96,24,2024-12-06,2025-01-06,2026-12-06,Active,0,43499,Property,0,South
L063484,C055528,3702020,12.46,48,2022-10-11,2022-11-11,2026-10-11,Active,0,40234,Property,0,East
L063485,C068683,3633552,8.7,24,2024-06-15,2024-07-15,2026-06-15,Closed,37793,63758,Property,0,South
L063486,C023140,1946770,14.98,48,2024-04-14,2024-05-14,2028-04-14,Overdue,0,52303,Property,0,South
L063487,C014589,2891839,10.3,60,2021-10-02,2021-11-02,2026-10-02,Active,0,68134,Property,1,Central
L063488,C012269,4100418,11.12,12,2023-08-26,2023-09-26,2024-08-26,Active,47950,83753,Property,0,Central
L063489,C020138,4098881,8.88,60,2023-12-12,2024-01-12,2028-12-12,Active,21870,95080,Property,0,South
L063490,C041981,2923955,14.04,12,2023-11-25,2023-12-25,2024-11-25,Overdue,17405,30013,Property,0,Northeast
L063491,C048688,1181696,14.86,60,2021-09-07,2021-10-07,2026-09-07,Closed,0,95746,Property,0,North
L063492,C004642,2055770,12.3,48,2021-09-01,2021-10-01,2025-09-01,Active,23593,40715,Property,0,Northeast
